UID,aoi,filepath,filename,image_src,roof_type,roof_material,dataset
2688,LCA,./data/tiles/RGB_LCA\LCA-2688-HIP-HEALTHY_METAL.tif,LCA-2688-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
2707,LCA,./data/tiles/RGB_LCA\LCA-2707-HIP-HEALTHY_METAL.tif,LCA-2707-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
2716,LCA,./data/tiles/RGB_LCA\LCA-2716-HIP-HEALTHY_METAL.tif,LCA-2716-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TEST
2717,LCA,./data/tiles/RGB_LCA\LCA-2717-NO_ROOF-INCOMPLETE.tif,LCA-2717-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TEST
2728,LCA,./data/tiles/RGB_LCA\LCA-2728-HIP-HEALTHY_METAL.tif,LCA-2728-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
2735,LCA,./data/tiles/RGB_LCA\LCA-2735-HIP-HEALTHY_METAL.tif,LCA-2735-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
2746,LCA,./data/tiles/RGB_LCA\LCA-2746-GABLE-HEALTHY_METAL.tif,LCA-2746-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
2777,LCA,./data/tiles/RGB_LCA\LCA-2777-GABLE-HEALTHY_METAL.tif,LCA-2777-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
2778,LCA,./data/tiles/RGB_LCA\LCA-2778-HIP-HEALTHY_METAL.tif,LCA-2778-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TEST
2789,LCA,./data/tiles/RGB_LCA\LCA-2789-GABLE-IRREGULAR_METAL.tif,LCA-2789-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
2791,LCA,./data/tiles/RGB_LCA\LCA-2791-HIP-HEALTHY_METAL.tif,LCA-2791-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TEST
2827,LCA,./data/tiles/RGB_LCA\LCA-2827-HIP-HEALTHY_METAL.tif,LCA-2827-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TEST
2830,LCA,./data/tiles/RGB_LCA\LCA-2830-NO_ROOF-INCOMPLETE.tif,LCA-2830-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
2854,LCA,./data/tiles/RGB_LCA\LCA-2854-FLAT-CONCRETE_CEMENT.tif,LCA-2854-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
2856,LCA,./data/tiles/RGB_LCA\LCA-2856-HIP-HEALTHY_METAL.tif,LCA-2856-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
2858,LCA,./data/tiles/RGB_LCA\LCA-2858-HIP-HEALTHY_METAL.tif,LCA-2858-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
2860,LCA,./data/tiles/RGB_LCA\LCA-2860-NO_ROOF-INCOMPLETE.tif,LCA-2860-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
2865,LCA,./data/tiles/RGB_LCA\LCA-2865-GABLE-IRREGULAR_METAL.tif,LCA-2865-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
2868,LCA,./data/tiles/RGB_LCA\LCA-2868-NO_ROOF-INCOMPLETE.tif,LCA-2868-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
2875,LCA,./data/tiles/RGB_LCA\LCA-2875-GABLE-IRREGULAR_METAL.tif,LCA-2875-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TEST
2881,LCA,./data/tiles/RGB_LCA\LCA-2881-HIP-IRREGULAR_METAL.tif,LCA-2881-HIP-IRREGULAR_METAL.tif,ORTHO,HIP,IRREGULAR_METAL,TEST
2883,LCA,./data/tiles/RGB_LCA\LCA-2883-GABLE-HEALTHY_METAL.tif,LCA-2883-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
2900,LCA,./data/tiles/RGB_LCA\LCA-2900-GABLE-HEALTHY_METAL.tif,LCA-2900-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
2904,LCA,./data/tiles/RGB_LCA\LCA-2904-HIP-HEALTHY_METAL.tif,LCA-2904-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
2905,LCA,./data/tiles/RGB_LCA\LCA-2905-FLAT-CONCRETE_CEMENT.tif,LCA-2905-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TEST
2908,LCA,./data/tiles/RGB_LCA\LCA-2908-HIP-HEALTHY_METAL.tif,LCA-2908-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TEST
2911,LCA,./data/tiles/RGB_LCA\LCA-2911-GABLE-IRREGULAR_METAL.tif,LCA-2911-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TEST
2914,LCA,./data/tiles/RGB_LCA\LCA-2914-HIP-HEALTHY_METAL.tif,LCA-2914-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
2926,LCA,./data/tiles/RGB_LCA\LCA-2926-FLAT-CONCRETE_CEMENT.tif,LCA-2926-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
2933,LCA,./data/tiles/RGB_LCA\LCA-2933-HIP-HEALTHY_METAL.tif,LCA-2933-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
2949,LCA,./data/tiles/RGB_LCA\LCA-2949-HIP-HEALTHY_METAL.tif,LCA-2949-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TEST
2953,LCA,./data/tiles/RGB_LCA\LCA-2953-FLAT-CONCRETE_CEMENT.tif,LCA-2953-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TEST
2962,LCA,./data/tiles/RGB_LCA\LCA-2962-FLAT-CONCRETE_CEMENT.tif,LCA-2962-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
2975,LCA,./data/tiles/RGB_LCA\LCA-2975-FLAT-CONCRETE_CEMENT.tif,LCA-2975-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TEST
2976,LCA,./data/tiles/RGB_LCA\LCA-2976-NO_ROOF-INCOMPLETE.tif,LCA-2976-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
2984,LCA,./data/tiles/RGB_LCA\LCA-2984-NO_ROOF-INCOMPLETE.tif,LCA-2984-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TEST
2989,LCA,./data/tiles/RGB_LCA\LCA-2989-HIP-HEALTHY_METAL.tif,LCA-2989-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
3007,LCA,./data/tiles/RGB_LCA\LCA-3007-FLAT-CONCRETE_CEMENT.tif,LCA-3007-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
3015,LCA,./data/tiles/RGB_LCA\LCA-3015-NO_ROOF-INCOMPLETE.tif,LCA-3015-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TEST
3017,LCA,./data/tiles/RGB_LCA\LCA-3017-GABLE-IRREGULAR_METAL.tif,LCA-3017-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
3019,LCA,./data/tiles/RGB_LCA\LCA-3019-NO_ROOF-INCOMPLETE.tif,LCA-3019-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
3025,LCA,./data/tiles/RGB_LCA\LCA-3025-GABLE-HEALTHY_METAL.tif,LCA-3025-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3027,LCA,./data/tiles/RGB_LCA\LCA-3027-FLAT-CONCRETE_CEMENT.tif,LCA-3027-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
3034,LCA,./data/tiles/RGB_LCA\LCA-3034-HIP-HEALTHY_METAL.tif,LCA-3034-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
3037,LCA,./data/tiles/RGB_LCA\LCA-3037-HIP-HEALTHY_METAL.tif,LCA-3037-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
3041,LCA,./data/tiles/RGB_LCA\LCA-3041-FLAT-IRREGULAR_METAL.tif,LCA-3041-FLAT-IRREGULAR_METAL.tif,ORTHO,FLAT,IRREGULAR_METAL,TEST
3042,LCA,./data/tiles/RGB_LCA\LCA-3042-NO_ROOF-INCOMPLETE.tif,LCA-3042-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
3047,LCA,./data/tiles/RGB_LCA\LCA-3047-GABLE-HEALTHY_METAL.tif,LCA-3047-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3049,LCA,./data/tiles/RGB_LCA\LCA-3049-GABLE-HEALTHY_METAL.tif,LCA-3049-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
3051,LCA,./data/tiles/RGB_LCA\LCA-3051-GABLE-HEALTHY_METAL.tif,LCA-3051-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3076,LCA,./data/tiles/RGB_LCA\LCA-3076-HIP-HEALTHY_METAL.tif,LCA-3076-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TEST
3078,LCA,./data/tiles/RGB_LCA\LCA-3078-FLAT-CONCRETE_CEMENT.tif,LCA-3078-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
3084,LCA,./data/tiles/RGB_LCA\LCA-3084-NO_ROOF-INCOMPLETE.tif,LCA-3084-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TEST
3085,LCA,./data/tiles/RGB_LCA\LCA-3085-GABLE-HEALTHY_METAL.tif,LCA-3085-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3087,LCA,./data/tiles/RGB_LCA\LCA-3087-GABLE-HEALTHY_METAL.tif,LCA-3087-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3091,LCA,./data/tiles/RGB_LCA\LCA-3091-GABLE-IRREGULAR_METAL.tif,LCA-3091-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TEST
3092,LCA,./data/tiles/RGB_LCA\LCA-3092-HIP-HEALTHY_METAL.tif,LCA-3092-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TEST
3101,LCA,./data/tiles/RGB_LCA\LCA-3101-GABLE-HEALTHY_METAL.tif,LCA-3101-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3112,LCA,./data/tiles/RGB_LCA\LCA-3112-GABLE-HEALTHY_METAL.tif,LCA-3112-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
3117,LCA,./data/tiles/RGB_LCA\LCA-3117-GABLE-INCOMPLETE.tif,LCA-3117-GABLE-INCOMPLETE.tif,ORTHO,GABLE,INCOMPLETE,TEST
3128,LCA,./data/tiles/RGB_LCA\LCA-3128-GABLE-HEALTHY_METAL.tif,LCA-3128-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
3130,LCA,./data/tiles/RGB_LCA\LCA-3130-NO_ROOF-INCOMPLETE.tif,LCA-3130-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
3139,LCA,./data/tiles/RGB_LCA\LCA-3139-GABLE-IRREGULAR_METAL.tif,LCA-3139-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TEST
3140,LCA,./data/tiles/RGB_LCA\LCA-3140-HIP-HEALTHY_METAL.tif,LCA-3140-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TEST
3146,LCA,./data/tiles/RGB_LCA\LCA-3146-FLAT-HEALTHY_METAL.tif,LCA-3146-FLAT-HEALTHY_METAL.tif,ORTHO,FLAT,HEALTHY_METAL,TEST
3147,LCA,./data/tiles/RGB_LCA\LCA-3147-FLAT-CONCRETE_CEMENT.tif,LCA-3147-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
3151,LCA,./data/tiles/RGB_LCA\LCA-3151-FLAT-CONCRETE_CEMENT.tif,LCA-3151-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
3155,LCA,./data/tiles/RGB_LCA\LCA-3155-GABLE-IRREGULAR_METAL.tif,LCA-3155-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TEST
3157,LCA,./data/tiles/RGB_LCA\LCA-3157-FLAT-CONCRETE_CEMENT.tif,LCA-3157-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
3163,LCA,./data/tiles/RGB_LCA\LCA-3163-FLAT-CONCRETE_CEMENT.tif,LCA-3163-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TEST
3169,LCA,./data/tiles/RGB_LCA\LCA-3169-HIP-HEALTHY_METAL.tif,LCA-3169-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
3184,LCA,./data/tiles/RGB_LCA\LCA-3184-GABLE-IRREGULAR_METAL.tif,LCA-3184-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
3186,LCA,./data/tiles/RGB_LCA\LCA-3186-HIP-IRREGULAR_METAL.tif,LCA-3186-HIP-IRREGULAR_METAL.tif,ORTHO,HIP,IRREGULAR_METAL,TRAIN
3187,LCA,./data/tiles/RGB_LCA\LCA-3187-HIP-HEALTHY_METAL.tif,LCA-3187-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
3196,LCA,./data/tiles/RGB_LCA\LCA-3196-NO_ROOF-INCOMPLETE.tif,LCA-3196-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
3211,LCA,./data/tiles/RGB_LCA\LCA-3211-GABLE-HEALTHY_METAL.tif,LCA-3211-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3216,LCA,./data/tiles/RGB_LCA\LCA-3216-HIP-HEALTHY_METAL.tif,LCA-3216-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
3223,LCA,./data/tiles/RGB_LCA\LCA-3223-NO_ROOF-INCOMPLETE.tif,LCA-3223-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TEST
3228,LCA,./data/tiles/RGB_LCA\LCA-3228-GABLE-HEALTHY_METAL.tif,LCA-3228-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
3230,LCA,./data/tiles/RGB_LCA\LCA-3230-HIP-HEALTHY_METAL.tif,LCA-3230-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
3265,LCA,./data/tiles/RGB_LCA\LCA-3265-HIP-IRREGULAR_METAL.tif,LCA-3265-HIP-IRREGULAR_METAL.tif,ORTHO,HIP,IRREGULAR_METAL,TRAIN
3286,LCA,./data/tiles/RGB_LCA\LCA-3286-GABLE-HEALTHY_METAL.tif,LCA-3286-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
3312,LCA,./data/tiles/RGB_LCA\LCA-3312-GABLE-HEALTHY_METAL.tif,LCA-3312-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3314,LCA,./data/tiles/RGB_LCA\LCA-3314-GABLE-HEALTHY_METAL.tif,LCA-3314-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3325,LCA,./data/tiles/RGB_LCA\LCA-3325-GABLE-IRREGULAR_METAL.tif,LCA-3325-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TEST
3327,LCA,./data/tiles/RGB_LCA\LCA-3327-GABLE-HEALTHY_METAL.tif,LCA-3327-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
3329,LCA,./data/tiles/RGB_LCA\LCA-3329-HIP-HEALTHY_METAL.tif,LCA-3329-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TEST
3339,LCA,./data/tiles/RGB_LCA\LCA-3339-GABLE-HEALTHY_METAL.tif,LCA-3339-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
3348,LCA,./data/tiles/RGB_LCA\LCA-3348-HIP-HEALTHY_METAL.tif,LCA-3348-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TEST
3356,LCA,./data/tiles/RGB_LCA\LCA-3356-GABLE-HEALTHY_METAL.tif,LCA-3356-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3357,LCA,./data/tiles/RGB_LCA\LCA-3357-HIP-HEALTHY_METAL.tif,LCA-3357-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TEST
3359,LCA,./data/tiles/RGB_LCA\LCA-3359-GABLE-HEALTHY_METAL.tif,LCA-3359-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3369,LCA,./data/tiles/RGB_LCA\LCA-3369-FLAT-CONCRETE_CEMENT.tif,LCA-3369-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TEST
3371,LCA,./data/tiles/RGB_LCA\LCA-3371-GABLE-HEALTHY_METAL.tif,LCA-3371-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3388,LCA,./data/tiles/RGB_LCA\LCA-3388-HIP-HEALTHY_METAL.tif,LCA-3388-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
3395,LCA,./data/tiles/RGB_LCA\LCA-3395-HIP-HEALTHY_METAL.tif,LCA-3395-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TEST
3402,LCA,./data/tiles/RGB_LCA\LCA-3402-FLAT-CONCRETE_CEMENT.tif,LCA-3402-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
3406,LCA,./data/tiles/RGB_LCA\LCA-3406-GABLE-HEALTHY_METAL.tif,LCA-3406-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3407,LCA,./data/tiles/RGB_LCA\LCA-3407-GABLE-HEALTHY_METAL.tif,LCA-3407-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
3409,LCA,./data/tiles/RGB_LCA\LCA-3409-HIP-HEALTHY_METAL.tif,LCA-3409-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
3414,LCA,./data/tiles/RGB_LCA\LCA-3414-GABLE-HEALTHY_METAL.tif,LCA-3414-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
3415,LCA,./data/tiles/RGB_LCA\LCA-3415-GABLE-INCOMPLETE.tif,LCA-3415-GABLE-INCOMPLETE.tif,ORTHO,GABLE,INCOMPLETE,TRAIN
3418,LCA,./data/tiles/RGB_LCA\LCA-3418-GABLE-HEALTHY_METAL.tif,LCA-3418-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3419,LCA,./data/tiles/RGB_LCA\LCA-3419-HIP-HEALTHY_METAL.tif,LCA-3419-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
3433,LCA,./data/tiles/RGB_LCA\LCA-3433-HIP-HEALTHY_METAL.tif,LCA-3433-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
3437,LCA,./data/tiles/RGB_LCA\LCA-3437-HIP-HEALTHY_METAL.tif,LCA-3437-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
3443,LCA,./data/tiles/RGB_LCA\LCA-3443-GABLE-HEALTHY_METAL.tif,LCA-3443-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3449,LCA,./data/tiles/RGB_LCA\LCA-3449-FLAT-IRREGULAR_METAL.tif,LCA-3449-FLAT-IRREGULAR_METAL.tif,ORTHO,FLAT,IRREGULAR_METAL,TRAIN
3457,LCA,./data/tiles/RGB_LCA\LCA-3457-HIP-HEALTHY_METAL.tif,LCA-3457-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
3461,LCA,./data/tiles/RGB_LCA\LCA-3461-HIP-HEALTHY_METAL.tif,LCA-3461-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TEST
3470,LCA,./data/tiles/RGB_LCA\LCA-3470-GABLE-HEALTHY_METAL.tif,LCA-3470-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3473,LCA,./data/tiles/RGB_LCA\LCA-3473-HIP-HEALTHY_METAL.tif,LCA-3473-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
3481,LCA,./data/tiles/RGB_LCA\LCA-3481-GABLE-HEALTHY_METAL.tif,LCA-3481-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TEST
3482,LCA,./data/tiles/RGB_LCA\LCA-3482-NO_ROOF-INCOMPLETE.tif,LCA-3482-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
3487,LCA,./data/tiles/RGB_LCA\LCA-3487-NO_ROOF-INCOMPLETE.tif,LCA-3487-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TEST
