UID,aoi,filepath,filename,image_src,roof_type,roof_material,dataset
1092.0,DOM,./data/tiles/RGB_DOM\DOM-1092-FLAT-CONCRETE_CEMENT.tif,DOM-1092-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1097.0,DOM,./data/tiles/RGB_DOM\DOM-1097-GABLE-HEALTHY_METAL.tif,DOM-1097-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
1105.0,DOM,./data/tiles/RGB_DOM\DOM-1105-NO_ROOF-INCOMPLETE.tif,DOM-1105-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1108.0,DOM,./data/tiles/RGB_DOM\DOM-1108-HIP-BLUE_TARP.tif,DOM-1108-HIP-BLUE_TARP.tif,ORTHO,HIP,BLUE_TARP,TRAIN
1122.0,DOM,./data/tiles/RGB_DOM\DOM-1122-FLAT-CONCRETE_CEMENT.tif,DOM-1122-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1126.0,DOM,./data/tiles/RGB_DOM\DOM-1126-NO_ROOF-INCOMPLETE.tif,DOM-1126-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1145.0,DOM,./data/tiles/RGB_DOM\DOM-1145-FLAT-INCOMPLETE.tif,DOM-1145-FLAT-INCOMPLETE.tif,ORTHO,FLAT,INCOMPLETE,TRAIN
1146.0,DOM,./data/tiles/RGB_DOM\DOM-1146-NO_ROOF-INCOMPLETE.tif,DOM-1146-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1149.0,DOM,./data/tiles/RGB_DOM\DOM-1149-GABLE-BLUE_TARP.tif,DOM-1149-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
1159.0,DOM,./data/tiles/RGB_DOM\DOM-1159-GABLE-BLUE_TARP.tif,DOM-1159-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
1160.0,DOM,./data/tiles/RGB_DOM\DOM-1160-NO_ROOF-INCOMPLETE.tif,DOM-1160-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1162.0,DOM,./data/tiles/RGB_DOM\DOM-1162-NO_ROOF-INCOMPLETE.tif,DOM-1162-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1165.0,DOM,./data/tiles/RGB_DOM\DOM-1165-HIP-HEALTHY_METAL.tif,DOM-1165-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1166.0,DOM,./data/tiles/RGB_DOM\DOM-1166-FLAT-CONCRETE_CEMENT.tif,DOM-1166-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1173.0,DOM,./data/tiles/RGB_DOM\DOM-1173-NO_ROOF-INCOMPLETE.tif,DOM-1173-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1175.0,DOM,./data/tiles/RGB_DOM\DOM-1175-GABLE-BLUE_TARP.tif,DOM-1175-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
1179.0,DOM,./data/tiles/RGB_DOM\DOM-1179-FLAT-CONCRETE_CEMENT.tif,DOM-1179-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1183.0,DOM,./data/tiles/RGB_DOM\DOM-1183-FLAT-IRREGULAR_METAL.tif,DOM-1183-FLAT-IRREGULAR_METAL.tif,ORTHO,FLAT,IRREGULAR_METAL,TRAIN
1185.0,DOM,./data/tiles/RGB_DOM\DOM-1185-FLAT-CONCRETE_CEMENT.tif,DOM-1185-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1189.0,DOM,./data/tiles/RGB_DOM\DOM-1189-NO_ROOF-INCOMPLETE.tif,DOM-1189-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1191.0,DOM,./data/tiles/RGB_DOM\DOM-1191-GABLE-BLUE_TARP.tif,DOM-1191-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
1192.0,DOM,./data/tiles/RGB_DOM\DOM-1192-GABLE-BLUE_TARP.tif,DOM-1192-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
1202.0,DOM,./data/tiles/RGB_DOM\DOM-1202-HIP-INCOMPLETE.tif,DOM-1202-HIP-INCOMPLETE.tif,ORTHO,HIP,INCOMPLETE,TRAIN
1205.0,DOM,./data/tiles/RGB_DOM\DOM-1205-HIP-HEALTHY_METAL.tif,DOM-1205-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1206.0,DOM,./data/tiles/RGB_DOM\DOM-1206-GABLE-IRREGULAR_METAL.tif,DOM-1206-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1207.0,DOM,./data/tiles/RGB_DOM\DOM-1207-FLAT-CONCRETE_CEMENT.tif,DOM-1207-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1208.0,DOM,./data/tiles/RGB_DOM\DOM-1208-GABLE-HEALTHY_METAL.tif,DOM-1208-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
1210.0,DOM,./data/tiles/RGB_DOM\DOM-1210-FLAT-IRREGULAR_METAL.tif,DOM-1210-FLAT-IRREGULAR_METAL.tif,ORTHO,FLAT,IRREGULAR_METAL,TRAIN
1213.0,DOM,./data/tiles/RGB_DOM\DOM-1213-FLAT-BLUE_TARP.tif,DOM-1213-FLAT-BLUE_TARP.tif,ORTHO,FLAT,BLUE_TARP,TRAIN
1215.0,DOM,./data/tiles/RGB_DOM\DOM-1215-GABLE-IRREGULAR_METAL.tif,DOM-1215-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1217.0,DOM,./data/tiles/RGB_DOM\DOM-1217-HIP-HEALTHY_METAL.tif,DOM-1217-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1219.0,DOM,./data/tiles/RGB_DOM\DOM-1219-FLAT-BLUE_TARP.tif,DOM-1219-FLAT-BLUE_TARP.tif,ORTHO,FLAT,BLUE_TARP,TRAIN
1220.0,DOM,./data/tiles/RGB_DOM\DOM-1220-HIP-HEALTHY_METAL.tif,DOM-1220-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1221.0,DOM,./data/tiles/RGB_DOM\DOM-1221-NO_ROOF-INCOMPLETE.tif,DOM-1221-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1227.0,DOM,./data/tiles/RGB_DOM\DOM-1227-NO_ROOF-INCOMPLETE.tif,DOM-1227-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1229.0,DOM,./data/tiles/RGB_DOM\DOM-1229-GABLE-HEALTHY_METAL.tif,DOM-1229-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
1230.0,DOM,./data/tiles/RGB_DOM\DOM-1230-GABLE-IRREGULAR_METAL.tif,DOM-1230-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1231.0,DOM,./data/tiles/RGB_DOM\DOM-1231-HIP-HEALTHY_METAL.tif,DOM-1231-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1232.0,DOM,./data/tiles/RGB_DOM\DOM-1232-NO_ROOF-INCOMPLETE.tif,DOM-1232-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1233.0,DOM,./data/tiles/RGB_DOM\DOM-1233-GABLE-IRREGULAR_METAL.tif,DOM-1233-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1236.0,DOM,./data/tiles/RGB_DOM\DOM-1236-GABLE-IRREGULAR_METAL.tif,DOM-1236-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1238.0,DOM,./data/tiles/RGB_DOM\DOM-1238-NO_ROOF-INCOMPLETE.tif,DOM-1238-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1241.0,DOM,./data/tiles/RGB_DOM\DOM-1241-NO_ROOF-INCOMPLETE.tif,DOM-1241-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1242.0,DOM,./data/tiles/RGB_DOM\DOM-1242-FLAT-IRREGULAR_METAL.tif,DOM-1242-FLAT-IRREGULAR_METAL.tif,ORTHO,FLAT,IRREGULAR_METAL,TRAIN
1246.0,DOM,./data/tiles/RGB_DOM\DOM-1246-NO_ROOF-INCOMPLETE.tif,DOM-1246-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1247.0,DOM,./data/tiles/RGB_DOM\DOM-1247-HIP-IRREGULAR_METAL.tif,DOM-1247-HIP-IRREGULAR_METAL.tif,ORTHO,HIP,IRREGULAR_METAL,TRAIN
1248.0,DOM,./data/tiles/RGB_DOM\DOM-1248-FLAT-CONCRETE_CEMENT.tif,DOM-1248-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1249.0,DOM,./data/tiles/RGB_DOM\DOM-1249-HIP-HEALTHY_METAL.tif,DOM-1249-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1253.0,DOM,./data/tiles/RGB_DOM\DOM-1253-GABLE-BLUE_TARP.tif,DOM-1253-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
1256.0,DOM,./data/tiles/RGB_DOM\DOM-1256-GABLE-HEALTHY_METAL.tif,DOM-1256-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
1258.0,DOM,./data/tiles/RGB_DOM\DOM-1258-HIP-INCOMPLETE.tif,DOM-1258-HIP-INCOMPLETE.tif,ORTHO,HIP,INCOMPLETE,TRAIN
1259.0,DOM,./data/tiles/RGB_DOM\DOM-1259-NO_ROOF-INCOMPLETE.tif,DOM-1259-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1260.0,DOM,./data/tiles/RGB_DOM\DOM-1260-FLAT-CONCRETE_CEMENT.tif,DOM-1260-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1261.0,DOM,./data/tiles/RGB_DOM\DOM-1261-GABLE-IRREGULAR_METAL.tif,DOM-1261-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1264.0,DOM,./data/tiles/RGB_DOM\DOM-1264-GABLE-BLUE_TARP.tif,DOM-1264-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
1265.0,DOM,./data/tiles/RGB_DOM\DOM-1265-GABLE-HEALTHY_METAL.tif,DOM-1265-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
1266.0,DOM,./data/tiles/RGB_DOM\DOM-1266-HIP-HEALTHY_METAL.tif,DOM-1266-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1269.0,DOM,./data/tiles/RGB_DOM\DOM-1269-HIP-IRREGULAR_METAL.tif,DOM-1269-HIP-IRREGULAR_METAL.tif,ORTHO,HIP,IRREGULAR_METAL,TRAIN
1270.0,DOM,./data/tiles/RGB_DOM\DOM-1270-HIP-HEALTHY_METAL.tif,DOM-1270-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1272.0,DOM,./data/tiles/RGB_DOM\DOM-1272-GABLE-IRREGULAR_METAL.tif,DOM-1272-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1273.0,DOM,./data/tiles/RGB_DOM\DOM-1273-FLAT-IRREGULAR_METAL.tif,DOM-1273-FLAT-IRREGULAR_METAL.tif,ORTHO,FLAT,IRREGULAR_METAL,TRAIN
1275.0,DOM,./data/tiles/RGB_DOM\DOM-1275-GABLE-BLUE_TARP.tif,DOM-1275-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
1277.0,DOM,./data/tiles/RGB_DOM\DOM-1277-GABLE-IRREGULAR_METAL.tif,DOM-1277-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1278.0,DOM,./data/tiles/RGB_DOM\DOM-1278-GABLE-BLUE_TARP.tif,DOM-1278-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
1279.0,DOM,./data/tiles/RGB_DOM\DOM-1279-GABLE-IRREGULAR_METAL.tif,DOM-1279-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1282.0,DOM,./data/tiles/RGB_DOM\DOM-1282-FLAT-BLUE_TARP.tif,DOM-1282-FLAT-BLUE_TARP.tif,ORTHO,FLAT,BLUE_TARP,TRAIN
1283.0,DOM,./data/tiles/RGB_DOM\DOM-1283-GABLE-IRREGULAR_METAL.tif,DOM-1283-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1284.0,DOM,./data/tiles/RGB_DOM\DOM-1284-HIP-HEALTHY_METAL.tif,DOM-1284-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1285.0,DOM,./data/tiles/RGB_DOM\DOM-1285-FLAT-IRREGULAR_METAL.tif,DOM-1285-FLAT-IRREGULAR_METAL.tif,ORTHO,FLAT,IRREGULAR_METAL,TRAIN
1286.0,DOM,./data/tiles/RGB_DOM\DOM-1286-GABLE-IRREGULAR_METAL.tif,DOM-1286-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1288.0,DOM,./data/tiles/RGB_DOM\DOM-1288-NO_ROOF-INCOMPLETE.tif,DOM-1288-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1289.0,DOM,./data/tiles/RGB_DOM\DOM-1289-GABLE-HEALTHY_METAL.tif,DOM-1289-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
1290.0,DOM,./data/tiles/RGB_DOM\DOM-1290-GABLE-HEALTHY_METAL.tif,DOM-1290-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
1291.0,DOM,./data/tiles/RGB_DOM\DOM-1291-FLAT-IRREGULAR_METAL.tif,DOM-1291-FLAT-IRREGULAR_METAL.tif,ORTHO,FLAT,IRREGULAR_METAL,TRAIN
1293.0,DOM,./data/tiles/RGB_DOM\DOM-1293-FLAT-CONCRETE_CEMENT.tif,DOM-1293-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1296.0,DOM,./data/tiles/RGB_DOM\DOM-1296-FLAT-CONCRETE_CEMENT.tif,DOM-1296-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1298.0,DOM,./data/tiles/RGB_DOM\DOM-1298-NO_ROOF-INCOMPLETE.tif,DOM-1298-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1299.0,DOM,./data/tiles/RGB_DOM\DOM-1299-GABLE-IRREGULAR_METAL.tif,DOM-1299-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1300.0,DOM,./data/tiles/RGB_DOM\DOM-1300-GABLE-IRREGULAR_METAL.tif,DOM-1300-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1301.0,DOM,./data/tiles/RGB_DOM\DOM-1301-FLAT-IRREGULAR_METAL.tif,DOM-1301-FLAT-IRREGULAR_METAL.tif,ORTHO,FLAT,IRREGULAR_METAL,TRAIN
1302.0,DOM,./data/tiles/RGB_DOM\DOM-1302-NO_ROOF-INCOMPLETE.tif,DOM-1302-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1303.0,DOM,./data/tiles/RGB_DOM\DOM-1303-HIP-HEALTHY_METAL.tif,DOM-1303-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1304.0,DOM,./data/tiles/RGB_DOM\DOM-1304-FLAT-CONCRETE_CEMENT.tif,DOM-1304-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1308.0,DOM,./data/tiles/RGB_DOM\DOM-1308-HIP-HEALTHY_METAL.tif,DOM-1308-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1311.0,DOM,./data/tiles/RGB_DOM\DOM-1311-GABLE-IRREGULAR_METAL.tif,DOM-1311-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1314.0,DOM,./data/tiles/RGB_DOM\DOM-1314-GABLE-HEALTHY_METAL.tif,DOM-1314-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
1317.0,DOM,./data/tiles/RGB_DOM\DOM-1317-FLAT-CONCRETE_CEMENT.tif,DOM-1317-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1318.0,DOM,./data/tiles/RGB_DOM\DOM-1318-NO_ROOF-INCOMPLETE.tif,DOM-1318-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1319.0,DOM,./data/tiles/RGB_DOM\DOM-1319-GABLE-IRREGULAR_METAL.tif,DOM-1319-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1320.0,DOM,./data/tiles/RGB_DOM\DOM-1320-NO_ROOF-INCOMPLETE.tif,DOM-1320-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1322.0,DOM,./data/tiles/RGB_DOM\DOM-1322-GABLE-IRREGULAR_METAL.tif,DOM-1322-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1323.0,DOM,./data/tiles/RGB_DOM\DOM-1323-HIP-HEALTHY_METAL.tif,DOM-1323-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1325.0,DOM,./data/tiles/RGB_DOM\DOM-1325-HIP-IRREGULAR_METAL.tif,DOM-1325-HIP-IRREGULAR_METAL.tif,ORTHO,HIP,IRREGULAR_METAL,TRAIN
1326.0,DOM,./data/tiles/RGB_DOM\DOM-1326-GABLE-IRREGULAR_METAL.tif,DOM-1326-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1327.0,DOM,./data/tiles/RGB_DOM\DOM-1327-HIP-INCOMPLETE.tif,DOM-1327-HIP-INCOMPLETE.tif,ORTHO,HIP,INCOMPLETE,TRAIN
1328.0,DOM,./data/tiles/RGB_DOM\DOM-1328-HIP-HEALTHY_METAL.tif,DOM-1328-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1329.0,DOM,./data/tiles/RGB_DOM\DOM-1329-GABLE-IRREGULAR_METAL.tif,DOM-1329-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1332.0,DOM,./data/tiles/RGB_DOM\DOM-1332-HIP-HEALTHY_METAL.tif,DOM-1332-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1334.0,DOM,./data/tiles/RGB_DOM\DOM-1334-GABLE-IRREGULAR_METAL.tif,DOM-1334-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1337.0,DOM,./data/tiles/RGB_DOM\DOM-1337-GABLE-IRREGULAR_METAL.tif,DOM-1337-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1338.0,DOM,./data/tiles/RGB_DOM\DOM-1338-HIP-HEALTHY_METAL.tif,DOM-1338-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1339.0,DOM,./data/tiles/RGB_DOM\DOM-1339-NO_ROOF-INCOMPLETE.tif,DOM-1339-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1343.0,DOM,./data/tiles/RGB_DOM\DOM-1343-NO_ROOF-INCOMPLETE.tif,DOM-1343-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1344.0,DOM,./data/tiles/RGB_DOM\DOM-1344-HIP-HEALTHY_METAL.tif,DOM-1344-HIP-HEALTHY_METAL.tif,ORTHO,HIP,HEALTHY_METAL,TRAIN
1349.0,DOM,./data/tiles/RGB_DOM\DOM-1349-NO_ROOF-INCOMPLETE.tif,DOM-1349-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1351.0,DOM,./data/tiles/RGB_DOM\DOM-1351-GABLE-IRREGULAR_METAL.tif,DOM-1351-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1353.0,DOM,./data/tiles/RGB_DOM\DOM-1353-FLAT-CONCRETE_CEMENT.tif,DOM-1353-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1355.0,DOM,./data/tiles/RGB_DOM\DOM-1355-FLAT-IRREGULAR_METAL.tif,DOM-1355-FLAT-IRREGULAR_METAL.tif,ORTHO,FLAT,IRREGULAR_METAL,TRAIN
1359.0,DOM,./data/tiles/RGB_DOM\DOM-1359-GABLE-IRREGULAR_METAL.tif,DOM-1359-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1364.0,DOM,./data/tiles/RGB_DOM\DOM-1364-GABLE-IRREGULAR_METAL.tif,DOM-1364-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1366.0,DOM,./data/tiles/RGB_DOM\DOM-1366-FLAT-IRREGULAR_METAL.tif,DOM-1366-FLAT-IRREGULAR_METAL.tif,ORTHO,FLAT,IRREGULAR_METAL,TRAIN
1368.0,DOM,./data/tiles/RGB_DOM\DOM-1368-HIP-BLUE_TARP.tif,DOM-1368-HIP-BLUE_TARP.tif,ORTHO,HIP,BLUE_TARP,TRAIN
1369.0,DOM,./data/tiles/RGB_DOM\DOM-1369-NO_ROOF-INCOMPLETE.tif,DOM-1369-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1377.0,DOM,./data/tiles/RGB_DOM\DOM-1377-FLAT-CONCRETE_CEMENT.tif,DOM-1377-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1382.0,DOM,./data/tiles/RGB_DOM\DOM-1382-GABLE-HEALTHY_METAL.tif,DOM-1382-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
1383.0,DOM,./data/tiles/RGB_DOM\DOM-1383-HIP-IRREGULAR_METAL.tif,DOM-1383-HIP-IRREGULAR_METAL.tif,ORTHO,HIP,IRREGULAR_METAL,TRAIN
1385.0,DOM,./data/tiles/RGB_DOM\DOM-1385-FLAT-CONCRETE_CEMENT.tif,DOM-1385-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1386.0,DOM,./data/tiles/RGB_DOM\DOM-1386-NO_ROOF-INCOMPLETE.tif,DOM-1386-NO_ROOF-INCOMPLETE.tif,ORTHO,NO_ROOF,INCOMPLETE,TRAIN
1394.0,DOM,./data/tiles/RGB_DOM\DOM-1394-GABLE-IRREGULAR_METAL.tif,DOM-1394-GABLE-IRREGULAR_METAL.tif,ORTHO,GABLE,IRREGULAR_METAL,TRAIN
1396.0,DOM,./data/tiles/RGB_DOM\DOM-1396-GABLE-HEALTHY_METAL.tif,DOM-1396-GABLE-HEALTHY_METAL.tif,ORTHO,GABLE,HEALTHY_METAL,TRAIN
1397.0,DOM,./data/tiles/RGB_DOM\DOM-1397-FLAT-CONCRETE_CEMENT.tif,DOM-1397-FLAT-CONCRETE_CEMENT.tif,ORTHO,FLAT,CONCRETE_CEMENT,TRAIN
1399.0,DOM,./data/tiles/RGB_DOM\DOM-1399-GABLE-BLUE_TARP.tif,DOM-1399-GABLE-BLUE_TARP.tif,ORTHO,GABLE,BLUE_TARP,TRAIN
