UID,aoi,filepath,filename,image_src,roof_type,roof_material,dataset
1165,DOM,./data/tiles/LIDAR_DOM\DOM-1165-HIP-HEALTHY_METAL.tif,DOM-1165-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
1166,DOM,./data/tiles/LIDAR_DOM\DOM-1166-FLAT-CONCRETE_CEMENT.tif,DOM-1166-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
1173,DOM,./data/tiles/LIDAR_DOM\DOM-1173-NO_ROOF-INCOMPLETE.tif,DOM-1173-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TEST
1175,DOM,./data/tiles/LIDAR_DOM\DOM-1175-GABLE-BLUE_TARP.tif,DOM-1175-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
1179,DOM,./data/tiles/LIDAR_DOM\DOM-1179-FLAT-CONCRETE_CEMENT.tif,DOM-1179-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
1183,DOM,./data/tiles/LIDAR_DOM\DOM-1183-FLAT-IRREGULAR_METAL.tif,DOM-1183-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TRAIN
1185,DOM,./data/tiles/LIDAR_DOM\DOM-1185-FLAT-CONCRETE_CEMENT.tif,DOM-1185-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
1189,DOM,./data/tiles/LIDAR_DOM\DOM-1189-NO_ROOF-INCOMPLETE.tif,DOM-1189-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1191,DOM,./data/tiles/LIDAR_DOM\DOM-1191-GABLE-BLUE_TARP.tif,DOM-1191-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
1192,DOM,./data/tiles/LIDAR_DOM\DOM-1192-GABLE-BLUE_TARP.tif,DOM-1192-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
1202,DOM,./data/tiles/LIDAR_DOM\DOM-1202-HIP-INCOMPLETE.tif,DOM-1202-HIP-INCOMPLETE.tif,LIDAR,HIP,INCOMPLETE,TEST
1205,DOM,./data/tiles/LIDAR_DOM\DOM-1205-HIP-HEALTHY_METAL.tif,DOM-1205-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
1206,DOM,./data/tiles/LIDAR_DOM\DOM-1206-GABLE-IRREGULAR_METAL.tif,DOM-1206-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1207,DOM,./data/tiles/LIDAR_DOM\DOM-1207-FLAT-CONCRETE_CEMENT.tif,DOM-1207-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
1208,DOM,./data/tiles/LIDAR_DOM\DOM-1208-GABLE-HEALTHY_METAL.tif,DOM-1208-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
1210,DOM,./data/tiles/LIDAR_DOM\DOM-1210-FLAT-IRREGULAR_METAL.tif,DOM-1210-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TRAIN
1213,DOM,./data/tiles/LIDAR_DOM\DOM-1213-FLAT-BLUE_TARP.tif,DOM-1213-FLAT-BLUE_TARP.tif,LIDAR,FLAT,BLUE_TARP,TRAIN
1215,DOM,./data/tiles/LIDAR_DOM\DOM-1215-GABLE-IRREGULAR_METAL.tif,DOM-1215-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1217,DOM,./data/tiles/LIDAR_DOM\DOM-1217-HIP-HEALTHY_METAL.tif,DOM-1217-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
1219,DOM,./data/tiles/LIDAR_DOM\DOM-1219-FLAT-BLUE_TARP.tif,DOM-1219-FLAT-BLUE_TARP.tif,LIDAR,FLAT,BLUE_TARP,TRAIN
1220,DOM,./data/tiles/LIDAR_DOM\DOM-1220-HIP-HEALTHY_METAL.tif,DOM-1220-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
1221,DOM,./data/tiles/LIDAR_DOM\DOM-1221-NO_ROOF-INCOMPLETE.tif,DOM-1221-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TEST
1227,DOM,./data/tiles/LIDAR_DOM\DOM-1227-NO_ROOF-INCOMPLETE.tif,DOM-1227-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1229,DOM,./data/tiles/LIDAR_DOM\DOM-1229-GABLE-HEALTHY_METAL.tif,DOM-1229-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TEST
1230,DOM,./data/tiles/LIDAR_DOM\DOM-1230-GABLE-IRREGULAR_METAL.tif,DOM-1230-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TEST
1231,DOM,./data/tiles/LIDAR_DOM\DOM-1231-HIP-HEALTHY_METAL.tif,DOM-1231-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
1232,DOM,./data/tiles/LIDAR_DOM\DOM-1232-NO_ROOF-INCOMPLETE.tif,DOM-1232-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1233,DOM,./data/tiles/LIDAR_DOM\DOM-1233-GABLE-IRREGULAR_METAL.tif,DOM-1233-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1236,DOM,./data/tiles/LIDAR_DOM\DOM-1236-GABLE-IRREGULAR_METAL.tif,DOM-1236-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1238,DOM,./data/tiles/LIDAR_DOM\DOM-1238-NO_ROOF-INCOMPLETE.tif,DOM-1238-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1241,DOM,./data/tiles/LIDAR_DOM\DOM-1241-NO_ROOF-INCOMPLETE.tif,DOM-1241-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1242,DOM,./data/tiles/LIDAR_DOM\DOM-1242-FLAT-IRREGULAR_METAL.tif,DOM-1242-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TRAIN
1246,DOM,./data/tiles/LIDAR_DOM\DOM-1246-NO_ROOF-INCOMPLETE.tif,DOM-1246-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1247,DOM,./data/tiles/LIDAR_DOM\DOM-1247-HIP-IRREGULAR_METAL.tif,DOM-1247-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
1248,DOM,./data/tiles/LIDAR_DOM\DOM-1248-FLAT-CONCRETE_CEMENT.tif,DOM-1248-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
1249,DOM,./data/tiles/LIDAR_DOM\DOM-1249-HIP-HEALTHY_METAL.tif,DOM-1249-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
1253,DOM,./data/tiles/LIDAR_DOM\DOM-1253-GABLE-BLUE_TARP.tif,DOM-1253-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
1256,DOM,./data/tiles/LIDAR_DOM\DOM-1256-GABLE-HEALTHY_METAL.tif,DOM-1256-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
1258,DOM,./data/tiles/LIDAR_DOM\DOM-1258-HIP-INCOMPLETE.tif,DOM-1258-HIP-INCOMPLETE.tif,LIDAR,HIP,INCOMPLETE,TEST
1259,DOM,./data/tiles/LIDAR_DOM\DOM-1259-NO_ROOF-INCOMPLETE.tif,DOM-1259-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1260,DOM,./data/tiles/LIDAR_DOM\DOM-1260-FLAT-CONCRETE_CEMENT.tif,DOM-1260-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
1261,DOM,./data/tiles/LIDAR_DOM\DOM-1261-GABLE-IRREGULAR_METAL.tif,DOM-1261-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1264,DOM,./data/tiles/LIDAR_DOM\DOM-1264-GABLE-BLUE_TARP.tif,DOM-1264-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
1265,DOM,./data/tiles/LIDAR_DOM\DOM-1265-GABLE-HEALTHY_METAL.tif,DOM-1265-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
1266,DOM,./data/tiles/LIDAR_DOM\DOM-1266-HIP-HEALTHY_METAL.tif,DOM-1266-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
1269,DOM,./data/tiles/LIDAR_DOM\DOM-1269-HIP-IRREGULAR_METAL.tif,DOM-1269-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
1270,DOM,./data/tiles/LIDAR_DOM\DOM-1270-HIP-HEALTHY_METAL.tif,DOM-1270-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
1272,DOM,./data/tiles/LIDAR_DOM\DOM-1272-GABLE-IRREGULAR_METAL.tif,DOM-1272-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1273,DOM,./data/tiles/LIDAR_DOM\DOM-1273-FLAT-IRREGULAR_METAL.tif,DOM-1273-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TRAIN
1275,DOM,./data/tiles/LIDAR_DOM\DOM-1275-GABLE-BLUE_TARP.tif,DOM-1275-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
1277,DOM,./data/tiles/LIDAR_DOM\DOM-1277-GABLE-IRREGULAR_METAL.tif,DOM-1277-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TEST
1278,DOM,./data/tiles/LIDAR_DOM\DOM-1278-GABLE-BLUE_TARP.tif,DOM-1278-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TEST
1279,DOM,./data/tiles/LIDAR_DOM\DOM-1279-GABLE-IRREGULAR_METAL.tif,DOM-1279-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1282,DOM,./data/tiles/LIDAR_DOM\DOM-1282-FLAT-BLUE_TARP.tif,DOM-1282-FLAT-BLUE_TARP.tif,LIDAR,FLAT,BLUE_TARP,TRAIN
1283,DOM,./data/tiles/LIDAR_DOM\DOM-1283-GABLE-IRREGULAR_METAL.tif,DOM-1283-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1284,DOM,./data/tiles/LIDAR_DOM\DOM-1284-HIP-HEALTHY_METAL.tif,DOM-1284-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TEST
1285,DOM,./data/tiles/LIDAR_DOM\DOM-1285-FLAT-IRREGULAR_METAL.tif,DOM-1285-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TEST
1286,DOM,./data/tiles/LIDAR_DOM\DOM-1286-GABLE-IRREGULAR_METAL.tif,DOM-1286-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TEST
1288,DOM,./data/tiles/LIDAR_DOM\DOM-1288-NO_ROOF-INCOMPLETE.tif,DOM-1288-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1289,DOM,./data/tiles/LIDAR_DOM\DOM-1289-GABLE-HEALTHY_METAL.tif,DOM-1289-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
1290,DOM,./data/tiles/LIDAR_DOM\DOM-1290-GABLE-HEALTHY_METAL.tif,DOM-1290-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TEST
1291,DOM,./data/tiles/LIDAR_DOM\DOM-1291-FLAT-IRREGULAR_METAL.tif,DOM-1291-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TRAIN
1293,DOM,./data/tiles/LIDAR_DOM\DOM-1293-FLAT-CONCRETE_CEMENT.tif,DOM-1293-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TEST
1296,DOM,./data/tiles/LIDAR_DOM\DOM-1296-FLAT-CONCRETE_CEMENT.tif,DOM-1296-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
1298,DOM,./data/tiles/LIDAR_DOM\DOM-1298-NO_ROOF-INCOMPLETE.tif,DOM-1298-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1299,DOM,./data/tiles/LIDAR_DOM\DOM-1299-GABLE-IRREGULAR_METAL.tif,DOM-1299-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1300,DOM,./data/tiles/LIDAR_DOM\DOM-1300-GABLE-IRREGULAR_METAL.tif,DOM-1300-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1301,DOM,./data/tiles/LIDAR_DOM\DOM-1301-FLAT-IRREGULAR_METAL.tif,DOM-1301-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TRAIN
1302,DOM,./data/tiles/LIDAR_DOM\DOM-1302-NO_ROOF-INCOMPLETE.tif,DOM-1302-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1303,DOM,./data/tiles/LIDAR_DOM\DOM-1303-HIP-HEALTHY_METAL.tif,DOM-1303-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
1304,DOM,./data/tiles/LIDAR_DOM\DOM-1304-FLAT-CONCRETE_CEMENT.tif,DOM-1304-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
1308,DOM,./data/tiles/LIDAR_DOM\DOM-1308-HIP-HEALTHY_METAL.tif,DOM-1308-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
1311,DOM,./data/tiles/LIDAR_DOM\DOM-1311-GABLE-IRREGULAR_METAL.tif,DOM-1311-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1314,DOM,./data/tiles/LIDAR_DOM\DOM-1314-GABLE-HEALTHY_METAL.tif,DOM-1314-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
1317,DOM,./data/tiles/LIDAR_DOM\DOM-1317-FLAT-CONCRETE_CEMENT.tif,DOM-1317-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
1318,DOM,./data/tiles/LIDAR_DOM\DOM-1318-NO_ROOF-INCOMPLETE.tif,DOM-1318-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1319,DOM,./data/tiles/LIDAR_DOM\DOM-1319-GABLE-IRREGULAR_METAL.tif,DOM-1319-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1320,DOM,./data/tiles/LIDAR_DOM\DOM-1320-NO_ROOF-INCOMPLETE.tif,DOM-1320-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TEST
1322,DOM,./data/tiles/LIDAR_DOM\DOM-1322-GABLE-IRREGULAR_METAL.tif,DOM-1322-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1323,DOM,./data/tiles/LIDAR_DOM\DOM-1323-HIP-HEALTHY_METAL.tif,DOM-1323-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
1325,DOM,./data/tiles/LIDAR_DOM\DOM-1325-HIP-IRREGULAR_METAL.tif,DOM-1325-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
1326,DOM,./data/tiles/LIDAR_DOM\DOM-1326-GABLE-IRREGULAR_METAL.tif,DOM-1326-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1327,DOM,./data/tiles/LIDAR_DOM\DOM-1327-HIP-INCOMPLETE.tif,DOM-1327-HIP-INCOMPLETE.tif,LIDAR,HIP,INCOMPLETE,TRAIN
1328,DOM,./data/tiles/LIDAR_DOM\DOM-1328-HIP-HEALTHY_METAL.tif,DOM-1328-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
1329,DOM,./data/tiles/LIDAR_DOM\DOM-1329-GABLE-IRREGULAR_METAL.tif,DOM-1329-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1332,DOM,./data/tiles/LIDAR_DOM\DOM-1332-HIP-HEALTHY_METAL.tif,DOM-1332-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
1334,DOM,./data/tiles/LIDAR_DOM\DOM-1334-GABLE-IRREGULAR_METAL.tif,DOM-1334-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1337,DOM,./data/tiles/LIDAR_DOM\DOM-1337-GABLE-IRREGULAR_METAL.tif,DOM-1337-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1338,DOM,./data/tiles/LIDAR_DOM\DOM-1338-HIP-HEALTHY_METAL.tif,DOM-1338-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
1339,DOM,./data/tiles/LIDAR_DOM\DOM-1339-NO_ROOF-INCOMPLETE.tif,DOM-1339-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1343,DOM,./data/tiles/LIDAR_DOM\DOM-1343-NO_ROOF-INCOMPLETE.tif,DOM-1343-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1344,DOM,./data/tiles/LIDAR_DOM\DOM-1344-HIP-HEALTHY_METAL.tif,DOM-1344-HIP-HEALTHY_METAL.tif,LIDAR,HIP,HEALTHY_METAL,TRAIN
1349,DOM,./data/tiles/LIDAR_DOM\DOM-1349-NO_ROOF-INCOMPLETE.tif,DOM-1349-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1351,DOM,./data/tiles/LIDAR_DOM\DOM-1351-GABLE-IRREGULAR_METAL.tif,DOM-1351-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1353,DOM,./data/tiles/LIDAR_DOM\DOM-1353-FLAT-CONCRETE_CEMENT.tif,DOM-1353-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
1355,DOM,./data/tiles/LIDAR_DOM\DOM-1355-FLAT-IRREGULAR_METAL.tif,DOM-1355-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TRAIN
1359,DOM,./data/tiles/LIDAR_DOM\DOM-1359-GABLE-IRREGULAR_METAL.tif,DOM-1359-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1364,DOM,./data/tiles/LIDAR_DOM\DOM-1364-GABLE-IRREGULAR_METAL.tif,DOM-1364-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TRAIN
1366,DOM,./data/tiles/LIDAR_DOM\DOM-1366-FLAT-IRREGULAR_METAL.tif,DOM-1366-FLAT-IRREGULAR_METAL.tif,LIDAR,FLAT,IRREGULAR_METAL,TRAIN
1368,DOM,./data/tiles/LIDAR_DOM\DOM-1368-HIP-BLUE_TARP.tif,DOM-1368-HIP-BLUE_TARP.tif,LIDAR,HIP,BLUE_TARP,TRAIN
1369,DOM,./data/tiles/LIDAR_DOM\DOM-1369-NO_ROOF-INCOMPLETE.tif,DOM-1369-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1377,DOM,./data/tiles/LIDAR_DOM\DOM-1377-FLAT-CONCRETE_CEMENT.tif,DOM-1377-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
1382,DOM,./data/tiles/LIDAR_DOM\DOM-1382-GABLE-HEALTHY_METAL.tif,DOM-1382-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
1383,DOM,./data/tiles/LIDAR_DOM\DOM-1383-HIP-IRREGULAR_METAL.tif,DOM-1383-HIP-IRREGULAR_METAL.tif,LIDAR,HIP,IRREGULAR_METAL,TRAIN
1385,DOM,./data/tiles/LIDAR_DOM\DOM-1385-FLAT-CONCRETE_CEMENT.tif,DOM-1385-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
1386,DOM,./data/tiles/LIDAR_DOM\DOM-1386-NO_ROOF-INCOMPLETE.tif,DOM-1386-NO_ROOF-INCOMPLETE.tif,LIDAR,NO_ROOF,INCOMPLETE,TRAIN
1394,DOM,./data/tiles/LIDAR_DOM\DOM-1394-GABLE-IRREGULAR_METAL.tif,DOM-1394-GABLE-IRREGULAR_METAL.tif,LIDAR,GABLE,IRREGULAR_METAL,TEST
1396,DOM,./data/tiles/LIDAR_DOM\DOM-1396-GABLE-HEALTHY_METAL.tif,DOM-1396-GABLE-HEALTHY_METAL.tif,LIDAR,GABLE,HEALTHY_METAL,TRAIN
1397,DOM,./data/tiles/LIDAR_DOM\DOM-1397-FLAT-CONCRETE_CEMENT.tif,DOM-1397-FLAT-CONCRETE_CEMENT.tif,LIDAR,FLAT,CONCRETE_CEMENT,TRAIN
1399,DOM,./data/tiles/LIDAR_DOM\DOM-1399-GABLE-BLUE_TARP.tif,DOM-1399-GABLE-BLUE_TARP.tif,LIDAR,GABLE,BLUE_TARP,TRAIN
