aoi,filename,label,dataset
DOM,DOM_13346.tif,BLUE_TARP,train
DOM,DOM_13367.tif,BLUE_TARP,train
DOM,DOM_13377.tif,BLUE_TARP,test
DOM,DOM_13416.tif,BLUE_TARP,test
DOM,DOM_13439.tif,BLUE_TARP,train
DOM,DOM_13457.tif,BLUE_TARP,train
DOM,DOM_13470.tif,BLUE_TARP,test
DOM,DOM_13478.tif,BLUE_TARP,train
DOM,DOM_13506.tif,BLUE_TARP,test
DOM,DOM_13512.tif,BLUE_TARP,train
DOM,DOM_13515.tif,BLUE_TARP,train
DOM,DOM_13518.tif,BLUE_TARP,train
DOM,DOM_13541.tif,BLUE_TARP,test
DOM,DOM_13565.tif,BLUE_TARP,train
DOM,DOM_13573.tif,BLUE_TARP,test
DOM,DOM_13575.tif,BLUE_TARP,train
DOM,DOM_13577.tif,BLUE_TARP,train
DOM,DOM_13616.tif,BLUE_TARP,train
DOM,DOM_13618.tif,BLUE_TARP,train
DOM,DOM_13625.tif,BLUE_TARP,test
DOM,DOM_13634.tif,BLUE_TARP,train
DOM,DOM_13639.tif,BLUE_TARP,train
DOM,DOM_13640.tif,BLUE_TARP,test
DOM,DOM_13650.tif,BLUE_TARP,train
DOM,DOM_13675.tif,BLUE_TARP,test
DOM,DOM_1368.tif,BLUE_TARP,train
DOM,DOM_13694.tif,BLUE_TARP,train
DOM,DOM_13708.tif,BLUE_TARP,train
DOM,DOM_13743.tif,BLUE_TARP,train
DOM,DOM_13756.tif,BLUE_TARP,train
DOM,DOM_13767.tif,BLUE_TARP,train
DOM,DOM_13770.tif,BLUE_TARP,train
DOM,DOM_13776.tif,BLUE_TARP,test
DOM,DOM_13779.tif,BLUE_TARP,train
DOM,DOM_13800.tif,BLUE_TARP,train
DOM,DOM_13804.tif,BLUE_TARP,train
DOM,DOM_13826.tif,BLUE_TARP,test
DOM,DOM_13853.tif,BLUE_TARP,test
DOM,DOM_13857.tif,BLUE_TARP,train
DOM,DOM_13880.tif,BLUE_TARP,train
DOM,DOM_13909.tif,BLUE_TARP,train
DOM,DOM_13910.tif,BLUE_TARP,train
DOM,DOM_13912.tif,BLUE_TARP,test
DOM,DOM_13931.tif,BLUE_TARP,test
DOM,DOM_13935.tif,BLUE_TARP,train
DOM,DOM_13938.tif,BLUE_TARP,test
DOM,DOM_13941.tif,BLUE_TARP,train
DOM,DOM_13950.tif,BLUE_TARP,train
DOM,DOM_13981.tif,BLUE_TARP,train
DOM,DOM_13987.tif,BLUE_TARP,test
DOM,DOM_1399.tif,BLUE_TARP,train
DOM,DOM_13991.tif,BLUE_TARP,train
DOM,DOM_13993.tif,BLUE_TARP,train
DOM,DOM_14008.tif,BLUE_TARP,train
DOM,DOM_14016.tif,BLUE_TARP,train
DOM,DOM_14023.tif,BLUE_TARP,train
DOM,DOM_14031.tif,BLUE_TARP,test
DOM,DOM_14032.tif,BLUE_TARP,train
DOM,DOM_14064.tif,BLUE_TARP,train
DOM,DOM_14067.tif,BLUE_TARP,train
DOM,DOM_14072.tif,BLUE_TARP,train
DOM,DOM_14077.tif,BLUE_TARP,train
DOM,DOM_14079.tif,BLUE_TARP,train
DOM,DOM_14089.tif,BLUE_TARP,train
DOM,DOM_14095.tif,BLUE_TARP,test
DOM,DOM_14104.tif,BLUE_TARP,train
DOM,DOM_14105.tif,BLUE_TARP,train
DOM,DOM_14108.tif,BLUE_TARP,train
DOM,DOM_14119.tif,BLUE_TARP,train
DOM,DOM_14127.tif,BLUE_TARP,train
DOM,DOM_14128.tif,BLUE_TARP,train
DOM,DOM_14139.tif,BLUE_TARP,train
DOM,DOM_14148.tif,BLUE_TARP,test
DOM,DOM_14150.tif,BLUE_TARP,train
DOM,DOM_14155.tif,BLUE_TARP,test
DOM,DOM_14157.tif,BLUE_TARP,test
DOM,DOM_14160.tif,BLUE_TARP,test
DOM,DOM_14165.tif,BLUE_TARP,test
DOM,DOM_14167.tif,BLUE_TARP,train
DOM,DOM_14201.tif,BLUE_TARP,train
DOM,DOM_14203.tif,BLUE_TARP,train
DOM,DOM_14212.tif,BLUE_TARP,train
DOM,DOM_14213.tif,BLUE_TARP,train
DOM,DOM_14230.tif,BLUE_TARP,train
DOM,DOM_14239.tif,BLUE_TARP,train
DOM,DOM_14252.tif,BLUE_TARP,train
DOM,DOM_14256.tif,BLUE_TARP,train
DOM,DOM_14260.tif,BLUE_TARP,train
DOM,DOM_14269.tif,BLUE_TARP,train
DOM,DOM_14270.tif,BLUE_TARP,train
DOM,DOM_14278.tif,BLUE_TARP,train
DOM,DOM_1430.tif,BLUE_TARP,train
DOM,DOM_14329.tif,BLUE_TARP,test
DOM,DOM_14331.tif,BLUE_TARP,train
DOM,DOM_14333.tif,BLUE_TARP,test
DOM,DOM_14339.tif,BLUE_TARP,train
DOM,DOM_14384.tif,BLUE_TARP,train
DOM,DOM_14405.tif,BLUE_TARP,train
DOM,DOM_14440.tif,BLUE_TARP,train
DOM,DOM_14488.tif,BLUE_TARP,train
DOM,DOM_1449.tif,BLUE_TARP,train
DOM,DOM_14548.tif,BLUE_TARP,train
DOM,DOM_1474.tif,BLUE_TARP,train
DOM,DOM_1482.tif,BLUE_TARP,train
DOM,DOM_1486.tif,BLUE_TARP,test
DOM,DOM_1490.tif,BLUE_TARP,train
DOM,DOM_1495.tif,BLUE_TARP,train
DOM,DOM_1496.tif,BLUE_TARP,train
DOM,DOM_1523.tif,BLUE_TARP,train
DOM,DOM_1534.tif,BLUE_TARP,train
DOM,DOM_1585.tif,BLUE_TARP,test
DOM,DOM_1586.tif,BLUE_TARP,train
DOM,DOM_1593.tif,BLUE_TARP,train
DOM,DOM_1595.tif,BLUE_TARP,train
DOM,DOM_16078.tif,BLUE_TARP,test
DOM,DOM_16101.tif,BLUE_TARP,train
DOM,DOM_1615.tif,BLUE_TARP,train
DOM,DOM_16224.tif,BLUE_TARP,train
DOM,DOM_16231.tif,BLUE_TARP,train
DOM,DOM_16241.tif,BLUE_TARP,train
DOM,DOM_1625.tif,BLUE_TARP,test
DOM,DOM_16260.tif,BLUE_TARP,train
DOM,DOM_16308.tif,BLUE_TARP,train
DOM,DOM_16319.tif,BLUE_TARP,train
DOM,DOM_16336.tif,BLUE_TARP,train
DOM,DOM_16341.tif,BLUE_TARP,train
DOM,DOM_16344.tif,BLUE_TARP,train
DOM,DOM_16358.tif,BLUE_TARP,train
DOM,DOM_16363.tif,BLUE_TARP,test
DOM,DOM_16405.tif,BLUE_TARP,train
DOM,DOM_16408.tif,BLUE_TARP,train
DOM,DOM_16445.tif,BLUE_TARP,train
DOM,DOM_1654.tif,BLUE_TARP,train
DOM,DOM_16595.tif,BLUE_TARP,train
DOM,DOM_16600.tif,BLUE_TARP,test
DOM,DOM_16615.tif,BLUE_TARP,test
DOM,DOM_16617.tif,BLUE_TARP,train
DOM,DOM_1665.tif,BLUE_TARP,train
DOM,DOM_16650.tif,BLUE_TARP,train
DOM,DOM_16683.tif,BLUE_TARP,train
DOM,DOM_16688.tif,BLUE_TARP,train
DOM,DOM_1669.tif,BLUE_TARP,train
DOM,DOM_16697.tif,BLUE_TARP,train
DOM,DOM_16700.tif,BLUE_TARP,train
DOM,DOM_16728.tif,BLUE_TARP,test
DOM,DOM_1678.tif,BLUE_TARP,test
DOM,DOM_16804.tif,BLUE_TARP,test
DOM,DOM_16807.tif,BLUE_TARP,train
DOM,DOM_1682.tif,BLUE_TARP,train
DOM,DOM_16831.tif,BLUE_TARP,test
DOM,DOM_16833.tif,BLUE_TARP,train
DOM,DOM_16884.tif,BLUE_TARP,test
DOM,DOM_16899.tif,BLUE_TARP,train
DOM,DOM_1692.tif,BLUE_TARP,train
DOM,DOM_1694.tif,BLUE_TARP,test
DOM,DOM_1696.tif,BLUE_TARP,train
DOM,DOM_16982.tif,BLUE_TARP,test
DOM,DOM_17140.tif,BLUE_TARP,train
DOM,DOM_1717.tif,BLUE_TARP,train
DOM,DOM_17227.tif,BLUE_TARP,train
DOM,DOM_17322.tif,BLUE_TARP,train
DOM,DOM_17377.tif,BLUE_TARP,train
DOM,DOM_1741.tif,BLUE_TARP,train
DOM,DOM_17436.tif,BLUE_TARP,train
DOM,DOM_17473.tif,BLUE_TARP,train
DOM,DOM_17570.tif,BLUE_TARP,train
DOM,DOM_17576.tif,BLUE_TARP,train
DOM,DOM_17704.tif,BLUE_TARP,test
DOM,DOM_17713.tif,BLUE_TARP,train
DOM,DOM_17881.tif,BLUE_TARP,train
DOM,DOM_17920.tif,BLUE_TARP,train
DOM,DOM_18164.tif,BLUE_TARP,train
DOM,DOM_18174.tif,BLUE_TARP,train
DOM,DOM_18184.tif,BLUE_TARP,test
DOM,DOM_18237.tif,BLUE_TARP,train
DOM,DOM_18245.tif,BLUE_TARP,train
DOM,DOM_18269.tif,BLUE_TARP,train
DOM,DOM_18356.tif,BLUE_TARP,train
DOM,DOM_18370.tif,BLUE_TARP,train
DOM,DOM_1841.tif,BLUE_TARP,test
DOM,DOM_1851.tif,BLUE_TARP,test
DOM,DOM_18511.tif,BLUE_TARP,train
DOM,DOM_18566.tif,BLUE_TARP,train
DOM,DOM_18581.tif,BLUE_TARP,test
DOM,DOM_18625.tif,BLUE_TARP,train
DOM,DOM_18639.tif,BLUE_TARP,train
DOM,DOM_1865.tif,BLUE_TARP,train
DOM,DOM_18666.tif,BLUE_TARP,train
DOM,DOM_18771.tif,BLUE_TARP,train
DOM,DOM_18777.tif,BLUE_TARP,train
DOM,DOM_18807.tif,BLUE_TARP,train
DOM,DOM_18817.tif,BLUE_TARP,train
DOM,DOM_18828.tif,BLUE_TARP,test
DOM,DOM_1883.tif,BLUE_TARP,train
DOM,DOM_18866.tif,BLUE_TARP,train
DOM,DOM_18869.tif,BLUE_TARP,train
DOM,DOM_18874.tif,BLUE_TARP,test
DOM,DOM_1889.tif,BLUE_TARP,train
DOM,DOM_18927.tif,BLUE_TARP,train
DOM,DOM_1893.tif,BLUE_TARP,train
DOM,DOM_1895.tif,BLUE_TARP,train
DOM,DOM_19062.tif,BLUE_TARP,test
DOM,DOM_19063.tif,BLUE_TARP,train
DOM,DOM_19064.tif,BLUE_TARP,train
DOM,DOM_19072.tif,BLUE_TARP,train
DOM,DOM_19081.tif,BLUE_TARP,train
DOM,DOM_19113.tif,BLUE_TARP,test
DOM,DOM_19133.tif,BLUE_TARP,train
DOM,DOM_19134.tif,BLUE_TARP,train
DOM,DOM_19147.tif,BLUE_TARP,test
DOM,DOM_19160.tif,BLUE_TARP,test
DOM,DOM_19164.tif,BLUE_TARP,test
DOM,DOM_19165.tif,BLUE_TARP,train
DOM,DOM_19173.tif,BLUE_TARP,test
DOM,DOM_19189.tif,BLUE_TARP,train
DOM,DOM_19191.tif,BLUE_TARP,train
DOM,DOM_19196.tif,BLUE_TARP,train
DOM,DOM_19225.tif,BLUE_TARP,train
DOM,DOM_19231.tif,BLUE_TARP,train
DOM,DOM_19233.tif,BLUE_TARP,train
DOM,DOM_19244.tif,BLUE_TARP,train
DOM,DOM_19300.tif,BLUE_TARP,train
DOM,DOM_19302.tif,BLUE_TARP,test
DOM,DOM_19303.tif,BLUE_TARP,train
DOM,DOM_19306.tif,BLUE_TARP,train
DOM,DOM_19309.tif,BLUE_TARP,test
DOM,DOM_19312.tif,BLUE_TARP,test
DOM,DOM_19315.tif,BLUE_TARP,test
DOM,DOM_19350.tif,BLUE_TARP,test
DOM,DOM_19378.tif,BLUE_TARP,train
DOM,DOM_19387.tif,BLUE_TARP,test
DOM,DOM_1941.tif,BLUE_TARP,train
DOM,DOM_19457.tif,BLUE_TARP,test
DOM,DOM_19466.tif,BLUE_TARP,train
DOM,DOM_19480.tif,BLUE_TARP,test
DOM,DOM_19499.tif,BLUE_TARP,test
DOM,DOM_19515.tif,BLUE_TARP,train
DOM,DOM_19517.tif,BLUE_TARP,train
DOM,DOM_19534.tif,BLUE_TARP,train
DOM,DOM_19549.tif,BLUE_TARP,train
DOM,DOM_1959.tif,BLUE_TARP,train
DOM,DOM_19593.tif,BLUE_TARP,train
DOM,DOM_19604.tif,BLUE_TARP,test
DOM,DOM_19611.tif,BLUE_TARP,train
DOM,DOM_19618.tif,BLUE_TARP,test
DOM,DOM_19634.tif,BLUE_TARP,test
DOM,DOM_19638.tif,BLUE_TARP,train
DOM,DOM_19654.tif,BLUE_TARP,train
DOM,DOM_19663.tif,BLUE_TARP,train
DOM,DOM_19699.tif,BLUE_TARP,train
DOM,DOM_19708.tif,BLUE_TARP,train
DOM,DOM_19714.tif,BLUE_TARP,train
DOM,DOM_19755.tif,BLUE_TARP,train
DOM,DOM_20419.tif,BLUE_TARP,train
DOM,DOM_20469.tif,BLUE_TARP,test
DOM,DOM_20488.tif,BLUE_TARP,test
DOM,DOM_20496.tif,BLUE_TARP,train
DOM,DOM_20499.tif,BLUE_TARP,test
DOM,DOM_20518.tif,BLUE_TARP,train
DOM,DOM_20530.tif,BLUE_TARP,train
DOM,DOM_20548.tif,BLUE_TARP,train
DOM,DOM_20585.tif,BLUE_TARP,train
DOM,DOM_20612.tif,BLUE_TARP,train
DOM,DOM_20622.tif,BLUE_TARP,test
DOM,DOM_20642.tif,BLUE_TARP,test
DOM,DOM_20661.tif,BLUE_TARP,train
DOM,DOM_20729.tif,BLUE_TARP,train
DOM,DOM_20732.tif,BLUE_TARP,test
DOM,DOM_20750.tif,BLUE_TARP,test
DOM,DOM_20792.tif,BLUE_TARP,test
DOM,DOM_20809.tif,BLUE_TARP,test
DOM,DOM_20847.tif,BLUE_TARP,train
DOM,DOM_20853.tif,BLUE_TARP,test
DOM,DOM_20859.tif,BLUE_TARP,train
DOM,DOM_20873.tif,BLUE_TARP,train
DOM,DOM_20883.tif,BLUE_TARP,train
DOM,DOM_20898.tif,BLUE_TARP,train
DOM,DOM_20902.tif,BLUE_TARP,train
DOM,DOM_20917.tif,BLUE_TARP,test
DOM,DOM_20940.tif,BLUE_TARP,train
DOM,DOM_20977.tif,BLUE_TARP,test
DOM,DOM_21104.tif,BLUE_TARP,train
DOM,DOM_21156.tif,BLUE_TARP,test
DOM,DOM_21168.tif,BLUE_TARP,train
DOM,DOM_21213.tif,BLUE_TARP,train
DOM,DOM_21230.tif,BLUE_TARP,train
DOM,DOM_21236.tif,BLUE_TARP,train
DOM,DOM_21250.tif,BLUE_TARP,test
DOM,DOM_21256.tif,BLUE_TARP,test
DOM,DOM_21265.tif,BLUE_TARP,train
DOM,DOM_21280.tif,BLUE_TARP,train
DOM,DOM_21286.tif,BLUE_TARP,test
DOM,DOM_21290.tif,BLUE_TARP,train
DOM,DOM_21304.tif,BLUE_TARP,train
DOM,DOM_21315.tif,BLUE_TARP,train
DOM,DOM_21316.tif,BLUE_TARP,test
DOM,DOM_21330.tif,BLUE_TARP,train
DOM,DOM_21334.tif,BLUE_TARP,test
DOM,DOM_21337.tif,BLUE_TARP,train
DOM,DOM_21338.tif,BLUE_TARP,test
DOM,DOM_21349.tif,BLUE_TARP,train
DOM,DOM_21361.tif,BLUE_TARP,train
DOM,DOM_21371.tif,BLUE_TARP,train
DOM,DOM_21375.tif,BLUE_TARP,train
DOM,DOM_21386.tif,BLUE_TARP,train
DOM,DOM_21399.tif,BLUE_TARP,train
DOM,DOM_21405.tif,BLUE_TARP,train
DOM,DOM_21406.tif,BLUE_TARP,test
DOM,DOM_21410.tif,BLUE_TARP,train
DOM,DOM_21426.tif,BLUE_TARP,train
DOM,DOM_21428.tif,BLUE_TARP,train
DOM,DOM_21455.tif,BLUE_TARP,train
DOM,DOM_21485.tif,BLUE_TARP,train
DOM,DOM_21486.tif,BLUE_TARP,test
DOM,DOM_21502.tif,BLUE_TARP,train
DOM,DOM_21527.tif,BLUE_TARP,train
DOM,DOM_21541.tif,BLUE_TARP,train
DOM,DOM_21561.tif,BLUE_TARP,test
DOM,DOM_21588.tif,BLUE_TARP,train
DOM,DOM_21605.tif,BLUE_TARP,train
DOM,DOM_21610.tif,BLUE_TARP,train
DOM,DOM_21614.tif,BLUE_TARP,train
DOM,DOM_21615.tif,BLUE_TARP,train
DOM,DOM_21631.tif,BLUE_TARP,train
DOM,DOM_21656.tif,BLUE_TARP,test
DOM,DOM_21659.tif,BLUE_TARP,train
DOM,DOM_21669.tif,BLUE_TARP,train
DOM,DOM_21672.tif,BLUE_TARP,train
DOM,DOM_21684.tif,BLUE_TARP,train
DOM,DOM_21699.tif,BLUE_TARP,train
DOM,DOM_21701.tif,BLUE_TARP,test
DOM,DOM_21721.tif,BLUE_TARP,train
DOM,DOM_21778.tif,BLUE_TARP,train
DOM,DOM_21829.tif,BLUE_TARP,train
DOM,DOM_21830.tif,BLUE_TARP,train
DOM,DOM_21842.tif,BLUE_TARP,train
DOM,DOM_21870.tif,BLUE_TARP,train
DOM,DOM_21876.tif,BLUE_TARP,train
DOM,DOM_21878.tif,BLUE_TARP,train
DOM,DOM_21887.tif,BLUE_TARP,train
DOM,DOM_21888.tif,BLUE_TARP,test
DOM,DOM_21900.tif,BLUE_TARP,test
DOM,DOM_21918.tif,BLUE_TARP,train
DOM,DOM_21919.tif,BLUE_TARP,train
DOM,DOM_21920.tif,BLUE_TARP,train
DOM,DOM_21922.tif,BLUE_TARP,train
DOM,DOM_21930.tif,BLUE_TARP,train
DOM,DOM_21935.tif,BLUE_TARP,test
DOM,DOM_21941.tif,BLUE_TARP,train
DOM,DOM_21944.tif,BLUE_TARP,test
DOM,DOM_21952.tif,BLUE_TARP,train
DOM,DOM_21953.tif,BLUE_TARP,train
DOM,DOM_21969.tif,BLUE_TARP,train
DOM,DOM_21977.tif,BLUE_TARP,train
DOM,DOM_21984.tif,BLUE_TARP,train
DOM,DOM_21996.tif,BLUE_TARP,train
DOM,DOM_21999.tif,BLUE_TARP,test
DOM,DOM_22014.tif,BLUE_TARP,train
DOM,DOM_22114.tif,BLUE_TARP,train
DOM,DOM_22167.tif,BLUE_TARP,test
DOM,DOM_22252.tif,BLUE_TARP,train
DOM,DOM_22254.tif,BLUE_TARP,test
DOM,DOM_22283.tif,BLUE_TARP,train
DOM,DOM_22284.tif,BLUE_TARP,train
DOM,DOM_22285.tif,BLUE_TARP,test
DOM,DOM_22313.tif,BLUE_TARP,test
DOM,DOM_22344.tif,BLUE_TARP,train
DOM,DOM_22358.tif,BLUE_TARP,train
DOM,DOM_22361.tif,BLUE_TARP,train
DOM,DOM_22369.tif,BLUE_TARP,train
DOM,DOM_22379.tif,BLUE_TARP,train
DOM,DOM_22381.tif,BLUE_TARP,test
DOM,DOM_22402.tif,BLUE_TARP,test
DOM,DOM_22414.tif,BLUE_TARP,train
DOM,DOM_22426.tif,BLUE_TARP,train
DOM,DOM_22427.tif,BLUE_TARP,test
DOM,DOM_22444.tif,BLUE_TARP,train
DOM,DOM_22460.tif,BLUE_TARP,train
DOM,DOM_22462.tif,BLUE_TARP,test
DOM,DOM_22471.tif,BLUE_TARP,train
DOM,DOM_22482.tif,BLUE_TARP,train
DOM,DOM_22518.tif,BLUE_TARP,test
DOM,DOM_22527.tif,BLUE_TARP,train
DOM,DOM_22531.tif,BLUE_TARP,train
DOM,DOM_22536.tif,BLUE_TARP,train
DOM,DOM_22539.tif,BLUE_TARP,train
DOM,DOM_22564.tif,BLUE_TARP,train
DOM,DOM_22565.tif,BLUE_TARP,test
DOM,DOM_22566.tif,BLUE_TARP,train
DOM,DOM_22579.tif,BLUE_TARP,test
DOM,DOM_22594.tif,BLUE_TARP,train
DOM,DOM_22595.tif,BLUE_TARP,train
DOM,DOM_22596.tif,BLUE_TARP,train
DOM,DOM_22606.tif,BLUE_TARP,test
DOM,DOM_22608.tif,BLUE_TARP,test
DOM,DOM_22615.tif,BLUE_TARP,train
DOM,DOM_22621.tif,BLUE_TARP,train
DOM,DOM_22625.tif,BLUE_TARP,train
DOM,DOM_22659.tif,BLUE_TARP,train
DOM,DOM_22701.tif,BLUE_TARP,train
DOM,DOM_22711.tif,BLUE_TARP,test
DOM,DOM_22719.tif,BLUE_TARP,test
DOM,DOM_22724.tif,BLUE_TARP,train
DOM,DOM_22739.tif,BLUE_TARP,test
DOM,DOM_22740.tif,BLUE_TARP,train
DOM,DOM_22752.tif,BLUE_TARP,train
DOM,DOM_22757.tif,BLUE_TARP,train
DOM,DOM_22760.tif,BLUE_TARP,train
DOM,DOM_22766.tif,BLUE_TARP,train
DOM,DOM_22775.tif,BLUE_TARP,train
DOM,DOM_22776.tif,BLUE_TARP,train
DOM,DOM_22794.tif,BLUE_TARP,train
DOM,DOM_22796.tif,BLUE_TARP,train
DOM,DOM_22803.tif,BLUE_TARP,train
DOM,DOM_22809.tif,BLUE_TARP,test
DOM,DOM_22820.tif,BLUE_TARP,test
DOM,DOM_22828.tif,BLUE_TARP,train
DOM,DOM_22834.tif,BLUE_TARP,test
DOM,DOM_22840.tif,BLUE_TARP,test
DOM,DOM_22841.tif,BLUE_TARP,train
DOM,DOM_22843.tif,BLUE_TARP,train
DOM,DOM_22849.tif,BLUE_TARP,train
DOM,DOM_22853.tif,BLUE_TARP,train
DOM,DOM_22862.tif,BLUE_TARP,train
DOM,DOM_22872.tif,BLUE_TARP,train
DOM,DOM_23303.tif,BLUE_TARP,train
DOM,DOM_23330.tif,BLUE_TARP,test
DOM,DOM_23339.tif,BLUE_TARP,train
DOM,DOM_23418.tif,BLUE_TARP,train
DOM,DOM_23421.tif,BLUE_TARP,train
DOM,DOM_23427.tif,BLUE_TARP,train
DOM,DOM_23463.tif,BLUE_TARP,train
DOM,DOM_23472.tif,BLUE_TARP,train
DOM,DOM_23593.tif,BLUE_TARP,test
DOM,DOM_23662.tif,BLUE_TARP,train
DOM,DOM_23870.tif,BLUE_TARP,train
DOM,DOM_23901.tif,BLUE_TARP,train
DOM,DOM_23917.tif,BLUE_TARP,test
DOM,DOM_23922.tif,BLUE_TARP,train
DOM,DOM_23938.tif,BLUE_TARP,train
DOM,DOM_23999.tif,BLUE_TARP,test
DOM,DOM_24029.tif,BLUE_TARP,train
DOM,DOM_24053.tif,BLUE_TARP,train
DOM,DOM_24062.tif,BLUE_TARP,test
DOM,DOM_24124.tif,BLUE_TARP,train
DOM,DOM_24168.tif,BLUE_TARP,train
DOM,DOM_24192.tif,BLUE_TARP,train
DOM,DOM_24193.tif,BLUE_TARP,train
DOM,DOM_24205.tif,BLUE_TARP,train
DOM,DOM_24243.tif,BLUE_TARP,train
DOM,DOM_24255.tif,BLUE_TARP,test
DOM,DOM_24267.tif,BLUE_TARP,train
DOM,DOM_24307.tif,BLUE_TARP,train
DOM,DOM_24310.tif,BLUE_TARP,train
DOM,DOM_24347.tif,BLUE_TARP,train
DOM,DOM_24360.tif,BLUE_TARP,test
DOM,DOM_24396.tif,BLUE_TARP,train
DOM,DOM_24412.tif,BLUE_TARP,train
DOM,DOM_24426.tif,BLUE_TARP,train
DOM,DOM_24428.tif,BLUE_TARP,test
DOM,DOM_24434.tif,BLUE_TARP,train
DOM,DOM_24439.tif,BLUE_TARP,test
DOM,DOM_24459.tif,BLUE_TARP,train
DOM,DOM_24484.tif,BLUE_TARP,test
DOM,DOM_24489.tif,BLUE_TARP,train
DOM,DOM_24505.tif,BLUE_TARP,train
DOM,DOM_24515.tif,BLUE_TARP,train
DOM,DOM_24559.tif,BLUE_TARP,train
DOM,DOM_24563.tif,BLUE_TARP,train
DOM,DOM_24574.tif,BLUE_TARP,test
DOM,DOM_24650.tif,BLUE_TARP,train
DOM,DOM_24669.tif,BLUE_TARP,train
DOM,DOM_24674.tif,BLUE_TARP,test
DOM,DOM_24687.tif,BLUE_TARP,train
DOM,DOM_24692.tif,BLUE_TARP,test
DOM,DOM_24699.tif,BLUE_TARP,test
DOM,DOM_24724.tif,BLUE_TARP,train
DOM,DOM_24743.tif,BLUE_TARP,test
DOM,DOM_24754.tif,BLUE_TARP,test
DOM,DOM_24756.tif,BLUE_TARP,test
DOM,DOM_24757.tif,BLUE_TARP,train
DOM,DOM_24762.tif,BLUE_TARP,train
DOM,DOM_24807.tif,BLUE_TARP,train
DOM,DOM_24835.tif,BLUE_TARP,train
DOM,DOM_24876.tif,BLUE_TARP,test
DOM,DOM_24886.tif,BLUE_TARP,train
DOM,DOM_24920.tif,BLUE_TARP,train
DOM,DOM_24930.tif,BLUE_TARP,test
DOM,DOM_24938.tif,BLUE_TARP,train
DOM,DOM_24949.tif,BLUE_TARP,train
DOM,DOM_24955.tif,BLUE_TARP,test
DOM,DOM_24957.tif,BLUE_TARP,train
DOM,DOM_24961.tif,BLUE_TARP,train
DOM,DOM_24973.tif,BLUE_TARP,test
